id,timeTaken,createdAt,judgeId,chosen,notChosen,task,person_chosen,person_not_chosen
9c710ee7-d1f0-4837-93b8-6ffd64bf23cf,134047,2021-05-10 20:40:39,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,ST9A2U,EYGGNM,APW 2020-2021 Year 2 Mar,5aef5817-4ea4-4f7a-9dff-ab42f0d86019,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
b4058315-c8e7-41e4-b364-b97fa54faa1d,13118,2021-05-10 20:41:09,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,PZ6FF5,QUYZGZ,APW 2020-2021 Year 2 Mar,9a3e0b9d-2799-4190-9c33-24ffdb5f398e,250b6b3f-f238-4d1a-b838-ec984ffec562
58f57b23-beb2-478b-b470-88d55fb937c5,36976,2021-05-10 20:41:46,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,57AMY7,2NY5SR,APW 2020-2021 Year 2 Mar,6e117350-ca4a-4ff8-9b37-cf4ff1b2ae18,e5bb04b1-9a68-4f9e-963a-afd46e988e26
aefa537b-4056-48a8-bc21-66611058fb97,5202,2021-05-10 20:41:51,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,HM76FG,QKWGD7,APW 2020-2021 Year 2 Mar,f34aab5d-f7e4-46c9-b75c-4479a062078a,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
21a8e2f0-8af1-41f7-b195-6bac2974b6b4,13528,2021-05-10 20:42:31,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,62Z95K,SHBW29,APW 2020-2021 Year 2 Mar,ddf044b7-cea8-45fe-a9b5-5cee77194e56,2bcd5879-d964-4240-8552-f0ea66ed52c6
ca4706e0-f372-4c3f-96c9-88e4a2c8e8c0,38108,2021-05-10 20:43:10,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,WUASGM,QUYZGZ,APW 2020-2021 Year 2 Mar,fcbcbc98-c2a3-480a-9c94-0866e40b91ce,250b6b3f-f238-4d1a-b838-ec984ffec562
8c525ed9-43d5-47af-9165-34e236ac6b4d,63962,2021-05-10 20:44:14,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,BQULRZ,BSAQ9B,APW 2020-2021 Year 2 Mar,d0caf98e-4199-4d4b-9a26-683b8ef25415,df58c2fb-addf-4c30-b5b4-82b9aefb06df
dfc60ef7-1b26-423a-ac62-b875886180a5,42890,2021-05-10 20:46:09,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,LST6HW,NZECK9,APW 2020-2021 Year 2 Mar,819a77ea-8ce4-4b9f-909c-f7b5cffcf5c5,07f7cd8f-2445-483e-9e38-7c963f47adfb
01baed19-4071-4ab2-8c12-3b8e7aae5a71,61351,2021-05-10 20:47:11,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,T2LK5B,Y7WQ6E,APW 2020-2021 Year 2 Mar,bd2733be-c551-4d64-8bfd-c48b53f279b8,bf62658c-2fbb-4ed2-854a-0bd24aeffde8
8888d426-e641-4043-b9a5-9651f0dbf212,57118,2021-05-10 20:48:08,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,62Z95K,EF9ETZ,APW 2020-2021 Year 2 Mar,ddf044b7-cea8-45fe-a9b5-5cee77194e56,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f
c5acebb5-d5c5-458c-adfe-429980558fd0,30112,2021-05-10 20:49:27,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,SMC6LR,5AMP2F,APW 2020-2021 Year 2 Mar,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d,ffabcf41-174c-4012-9b00-09e5292f6836
b9ba3f2e-7bb9-449e-bef7-834a6e1b4964,47204,2021-05-10 20:50:14,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,ZXTASS,GWMEQE,APW 2020-2021 Year 2 Mar,76759fbe-9bad-4306-b0c5-3c9b7755290e,707a2b8f-98c1-49fa-85d8-dabee5a188ba
3ddb63dc-1ef0-4dc3-a7ab-aed6b77311f0,10084,2021-05-10 20:50:25,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,EYGGNM,ZT6RCK,APW 2020-2021 Year 2 Mar,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7,0dccf366-ba0e-4d7b-90ce-75d22fbcc55c
49f01b4e-6c92-4671-8ca0-5ae0d6a07848,65346,2021-05-10 20:53:25,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,EF9ETZ,HMGEMX,APW 2020-2021 Year 2 Mar,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,dbf15b28-c563-4ff5-80c4-dd173a929070
02985c4e-da7b-464a-8678-68844cd511a7,26696,2021-05-10 20:53:52,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,2NY5SR,GWMEQE,APW 2020-2021 Year 2 Mar,e5bb04b1-9a68-4f9e-963a-afd46e988e26,707a2b8f-98c1-49fa-85d8-dabee5a188ba
7f418937-1961-4692-85cf-1706d5550795,3714,2021-05-10 20:53:56,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,SMC6LR,QKWGD7,APW 2020-2021 Year 2 Mar,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
62cc010e-f7b3-487c-86c4-082398802050,10582,2021-05-10 20:55:07,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,T2LK5B,BAAFSX,APW 2020-2021 Year 2 Mar,bd2733be-c551-4d64-8bfd-c48b53f279b8,ee93981f-e825-42a0-902d-850d7da8dd06
9ebe7193-38bd-4dc0-92f8-7fb2e790354d,12671,2021-05-10 20:55:20,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,WUASGM,SHBW29,APW 2020-2021 Year 2 Mar,fcbcbc98-c2a3-480a-9c94-0866e40b91ce,2bcd5879-d964-4240-8552-f0ea66ed52c6
d3a62dd2-876c-4ea7-bc02-ed56516cdfe7,7903,2021-05-10 20:55:28,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,BG2NSS,ZT6RCK,APW 2020-2021 Year 2 Mar,38ab8d98-236a-49d8-86ab-59fac2f2f7a2,0dccf366-ba0e-4d7b-90ce-75d22fbcc55c
7e56402b-3174-4a68-8162-f26d03302dee,6310,2021-05-10 20:56:08,2f0416d1-f2ee-433a-89ce-b0cbc0b5e882,99RMZ7,HL33CQ,APW 2020-2021 Year 2 Mar,36e05161-6b4f-4f9a-973b-30f8bf6033ee,4de9e298-8182-4f8e-91fc-59f4e6448062
bee0cc11-ef44-4573-ae53-537f69650fac,34335,2021-05-11 13:20:24,8c88f47a-36cf-40f6-ae08-484f804968bc,57AMY7,ST9A2U,APW 2020-2021 Year 2 Mar,6e117350-ca4a-4ff8-9b37-cf4ff1b2ae18,5aef5817-4ea4-4f7a-9dff-ab42f0d86019
ad7b042f-86a1-4dbb-9d0d-f476b604f9ab,17347,2021-05-11 13:20:42,8c88f47a-36cf-40f6-ae08-484f804968bc,BQULRZ,ST9A2U,APW 2020-2021 Year 2 Mar,d0caf98e-4199-4d4b-9a26-683b8ef25415,5aef5817-4ea4-4f7a-9dff-ab42f0d86019
9a876d3f-d5c0-403f-903b-5f8eee2e2e7c,240221,2021-05-11 13:24:42,8c88f47a-36cf-40f6-ae08-484f804968bc,WUASGM,BSAQ9B,APW 2020-2021 Year 2 Mar,fcbcbc98-c2a3-480a-9c94-0866e40b91ce,df58c2fb-addf-4c30-b5b4-82b9aefb06df
d224fb67-6c2b-43d5-bbac-b16b9020b26e,36418,2021-05-11 13:25:27,8c88f47a-36cf-40f6-ae08-484f804968bc,PZ6FF5,NZECK9,APW 2020-2021 Year 2 Mar,9a3e0b9d-2799-4190-9c33-24ffdb5f398e,07f7cd8f-2445-483e-9e38-7c963f47adfb
eb50a25a-55bd-4edb-9bc7-6e1ade45d5c4,55650,2021-05-11 13:26:23,8c88f47a-36cf-40f6-ae08-484f804968bc,99RMZ7,5AMP2F,APW 2020-2021 Year 2 Mar,36e05161-6b4f-4f9a-973b-30f8bf6033ee,ffabcf41-174c-4012-9b00-09e5292f6836
e2fae70b-dc55-47fe-be6f-b31ae4569a98,3007,2021-05-11 13:26:26,8c88f47a-36cf-40f6-ae08-484f804968bc,ZXTASS,ZT6RCK,APW 2020-2021 Year 2 Mar,76759fbe-9bad-4306-b0c5-3c9b7755290e,0dccf366-ba0e-4d7b-90ce-75d22fbcc55c
cbd608a1-2868-4d2c-83f1-98e8633e2fcd,7799,2021-05-11 13:26:49,8c88f47a-36cf-40f6-ae08-484f804968bc,HMGEMX,BSAQ9B,APW 2020-2021 Year 2 Mar,dbf15b28-c563-4ff5-80c4-dd173a929070,df58c2fb-addf-4c30-b5b4-82b9aefb06df
9105476f-88d3-4683-9ff6-482593602193,53286,2021-05-11 13:27:42,8c88f47a-36cf-40f6-ae08-484f804968bc,NZECK9,HM76FG,APW 2020-2021 Year 2 Mar,07f7cd8f-2445-483e-9e38-7c963f47adfb,f34aab5d-f7e4-46c9-b75c-4479a062078a
2edbb01d-405e-409c-95d8-e6bbd7cfbc36,10852,2021-05-11 13:27:53,8c88f47a-36cf-40f6-ae08-484f804968bc,99RMZ7,EYGGNM,APW 2020-2021 Year 2 Mar,36e05161-6b4f-4f9a-973b-30f8bf6033ee,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
6345795e-6528-4375-8833-e8cc98ecbba9,96713,2021-05-11 13:29:33,8c88f47a-36cf-40f6-ae08-484f804968bc,ST9A2U,QUYZGZ,APW 2020-2021 Year 2 Mar,5aef5817-4ea4-4f7a-9dff-ab42f0d86019,250b6b3f-f238-4d1a-b838-ec984ffec562
f692e923-8c17-45fd-ad49-a84ad4fe6f14,18233,2021-05-11 13:29:52,8c88f47a-36cf-40f6-ae08-484f804968bc,SMC6LR,2NY5SR,APW 2020-2021 Year 2 Mar,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d,e5bb04b1-9a68-4f9e-963a-afd46e988e26
3561e757-8c3e-432d-be66-4de18f56d610,3711,2021-05-11 13:29:55,8c88f47a-36cf-40f6-ae08-484f804968bc,BAAFSX,QKWGD7,APW 2020-2021 Year 2 Mar,ee93981f-e825-42a0-902d-850d7da8dd06,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
847f5705-c6b1-4f09-825e-bf150a9abfd6,24170,2021-05-11 13:30:37,8c88f47a-36cf-40f6-ae08-484f804968bc,LST6HW,BQULRZ,APW 2020-2021 Year 2 Mar,819a77ea-8ce4-4b9f-909c-f7b5cffcf5c5,d0caf98e-4199-4d4b-9a26-683b8ef25415
41881fe5-7442-4f45-bab2-a5ef8790377c,13012,2021-05-11 13:30:50,8c88f47a-36cf-40f6-ae08-484f804968bc,62Z95K,JGYPZJ,APW 2020-2021 Year 2 Mar,ddf044b7-cea8-45fe-a9b5-5cee77194e56,a07e8730-bc2c-4685-8c54-c08c8a53d30e
693b6ac9-6d3a-4282-a905-de97c7a313e9,11788,2021-05-11 13:31:02,8c88f47a-36cf-40f6-ae08-484f804968bc,BG2NSS,SHBW29,APW 2020-2021 Year 2 Mar,38ab8d98-236a-49d8-86ab-59fac2f2f7a2,2bcd5879-d964-4240-8552-f0ea66ed52c6
2ee81892-9f7a-4fef-99d1-99a6619ff4bd,32035,2021-05-11 13:31:41,8c88f47a-36cf-40f6-ae08-484f804968bc,PZ6FF5,57AMY7,APW 2020-2021 Year 2 Mar,9a3e0b9d-2799-4190-9c33-24ffdb5f398e,6e117350-ca4a-4ff8-9b37-cf4ff1b2ae18
3e8a3b60-2163-4980-af91-0a8195684977,2745,2021-05-11 13:31:44,8c88f47a-36cf-40f6-ae08-484f804968bc,BQULRZ,HL33CQ,APW 2020-2021 Year 2 Mar,d0caf98e-4199-4d4b-9a26-683b8ef25415,4de9e298-8182-4f8e-91fc-59f4e6448062
453283ad-f5dd-4fae-bdb5-ead8bbd9d53d,12208,2021-05-11 13:31:56,8c88f47a-36cf-40f6-ae08-484f804968bc,3PNABN,SHBW29,APW 2020-2021 Year 2 Mar,c4e2ddec-c499-43b7-a687-a553c3432aa4,2bcd5879-d964-4240-8552-f0ea66ed52c6
1b8f60c9-4a85-4a77-93f9-a1fe80b16600,9928,2021-05-11 13:32:09,8c88f47a-36cf-40f6-ae08-484f804968bc,T2LK5B,99RMZ7,APW 2020-2021 Year 2 Mar,bd2733be-c551-4d64-8bfd-c48b53f279b8,36e05161-6b4f-4f9a-973b-30f8bf6033ee
1e718bd6-6a92-4986-b8a8-61fa11c448a1,11978,2021-05-11 13:32:21,8c88f47a-36cf-40f6-ae08-484f804968bc,EF9ETZ,3PNABN,APW 2020-2021 Year 2 Mar,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,c4e2ddec-c499-43b7-a687-a553c3432aa4
d12fc053-5b25-402d-bedb-b41816ddd3e5,7203,2021-05-11 13:32:28,8c88f47a-36cf-40f6-ae08-484f804968bc,62Z95K,5AMP2F,APW 2020-2021 Year 2 Mar,ddf044b7-cea8-45fe-a9b5-5cee77194e56,ffabcf41-174c-4012-9b00-09e5292f6836
ab2c1ab4-767a-40e8-a4b6-91e53e3aa5b9,10109,2021-05-11 13:32:41,8c88f47a-36cf-40f6-ae08-484f804968bc,HMGEMX,Y7WQ6E,APW 2020-2021 Year 2 Mar,dbf15b28-c563-4ff5-80c4-dd173a929070,bf62658c-2fbb-4ed2-854a-0bd24aeffde8
03e19650-19c2-4905-aff3-f7f1bf9e7436,34400,2021-05-11 14:46:39,339c1305-a6a0-48ce-b947-a50a725f05ce,ZXTASS,5AMP2F,APW 2020-2021 Year 2 Mar,76759fbe-9bad-4306-b0c5-3c9b7755290e,ffabcf41-174c-4012-9b00-09e5292f6836
87799142-ce96-4322-a5da-41d2e5c75ed2,29614,2021-05-11 18:44:29,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,Y7WQ6E,HM76FG,APW 2020-2021 Year 2 Mar,bf62658c-2fbb-4ed2-854a-0bd24aeffde8,f34aab5d-f7e4-46c9-b75c-4479a062078a
6a4c8f76-139f-4460-8d87-2b134717c5a5,14783,2021-05-11 18:44:44,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,57AMY7,EYGGNM,APW 2020-2021 Year 2 Mar,6e117350-ca4a-4ff8-9b37-cf4ff1b2ae18,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
9414cfe9-ca1d-4ee8-884f-b8146c20ed65,144266,2021-05-11 18:47:08,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,ZXTASS,QUYZGZ,APW 2020-2021 Year 2 Mar,76759fbe-9bad-4306-b0c5-3c9b7755290e,250b6b3f-f238-4d1a-b838-ec984ffec562
772e3d1d-68a8-42e9-8285-9ed9fa70c777,18740,2021-05-11 18:47:37,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,62Z95K,2NY5SR,APW 2020-2021 Year 2 Mar,ddf044b7-cea8-45fe-a9b5-5cee77194e56,e5bb04b1-9a68-4f9e-963a-afd46e988e26
99051177-a155-4e79-9681-e5ab349b55a7,3501,2021-05-11 18:47:41,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,LST6HW,QKWGD7,APW 2020-2021 Year 2 Mar,819a77ea-8ce4-4b9f-909c-f7b5cffcf5c5,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
962c6720-a5b0-4756-bf51-4300deb7c7ba,52313,2021-05-11 18:48:33,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,EYGGNM,GWMEQE,APW 2020-2021 Year 2 Mar,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7,707a2b8f-98c1-49fa-85d8-dabee5a188ba
09758909-7317-4b06-ac60-f193866ce663,93001,2021-05-11 18:50:22,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,BAAFSX,JGYPZJ,APW 2020-2021 Year 2 Mar,ee93981f-e825-42a0-902d-850d7da8dd06,a07e8730-bc2c-4685-8c54-c08c8a53d30e
288ada8d-3f58-47d4-9e59-38bfd3d20c36,34399,2021-05-11 18:50:56,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,WUASGM,2NY5SR,APW 2020-2021 Year 2 Mar,fcbcbc98-c2a3-480a-9c94-0866e40b91ce,e5bb04b1-9a68-4f9e-963a-afd46e988e26
d4924a66-7c2e-4b36-919c-8f6d1552b7e4,10406,2021-05-11 18:51:07,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,BG2NSS,HL33CQ,APW 2020-2021 Year 2 Mar,38ab8d98-236a-49d8-86ab-59fac2f2f7a2,4de9e298-8182-4f8e-91fc-59f4e6448062
009e22f1-022d-4bab-9ca8-c580e50d7bff,36928,2021-05-11 18:51:51,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,EF9ETZ,BSAQ9B,APW 2020-2021 Year 2 Mar,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,df58c2fb-addf-4c30-b5b4-82b9aefb06df
13ea84c9-273d-4a45-971c-ef65b8794f05,142972,2021-05-11 18:54:14,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,NZECK9,EYGGNM,APW 2020-2021 Year 2 Mar,07f7cd8f-2445-483e-9e38-7c963f47adfb,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
7332eacc-36ab-417d-9589-e52c9cdf5485,100010,2021-05-11 18:55:54,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,PZ6FF5,BG2NSS,APW 2020-2021 Year 2 Mar,9a3e0b9d-2799-4190-9c33-24ffdb5f398e,38ab8d98-236a-49d8-86ab-59fac2f2f7a2
a3e18411-dc57-488e-a766-bc53265e6f2e,62861,2021-05-11 18:57:28,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,T2LK5B,62Z95K,APW 2020-2021 Year 2 Mar,bd2733be-c551-4d64-8bfd-c48b53f279b8,ddf044b7-cea8-45fe-a9b5-5cee77194e56
29299628-8804-43ed-89d4-0c9dc4d950a1,21470,2021-05-11 18:57:50,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,ZT6RCK,HL33CQ,APW 2020-2021 Year 2 Mar,0dccf366-ba0e-4d7b-90ce-75d22fbcc55c,4de9e298-8182-4f8e-91fc-59f4e6448062
09dde6d6-339a-40d0-aa7d-b70f6e8ab3f5,4401,2021-05-11 18:57:54,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,SMC6LR,ZT6RCK,APW 2020-2021 Year 2 Mar,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d,0dccf366-ba0e-4d7b-90ce-75d22fbcc55c
868b2aaf-4e46-4529-92ac-84e39cbd9698,158635,2021-05-11 19:01:00,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,HMGEMX,EYGGNM,APW 2020-2021 Year 2 Mar,dbf15b28-c563-4ff5-80c4-dd173a929070,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
2de7c75d-392b-457c-9f10-fb826bccc337,18381,2021-05-11 19:01:18,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,T2LK5B,HM76FG,APW 2020-2021 Year 2 Mar,bd2733be-c551-4d64-8bfd-c48b53f279b8,f34aab5d-f7e4-46c9-b75c-4479a062078a
747d813f-8c78-40d8-9d44-fbd29cc00ea6,3132,2021-05-11 19:01:21,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,QUYZGZ,QKWGD7,APW 2020-2021 Year 2 Mar,250b6b3f-f238-4d1a-b838-ec984ffec562,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
ca330926-1b33-4e6a-862e-747791859d8a,9301,2021-05-11 19:01:51,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,SMC6LR,GWMEQE,APW 2020-2021 Year 2 Mar,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d,707a2b8f-98c1-49fa-85d8-dabee5a188ba
81739b1f-3581-43d3-8b3e-b713286851fb,42283,2021-05-11 19:02:33,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,LST6HW,5AMP2F,APW 2020-2021 Year 2 Mar,819a77ea-8ce4-4b9f-909c-f7b5cffcf5c5,ffabcf41-174c-4012-9b00-09e5292f6836
7e9cc602-9dab-4c0d-856e-c76f89045462,39086,2021-05-11 19:03:12,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,HMGEMX,BAAFSX,APW 2020-2021 Year 2 Mar,dbf15b28-c563-4ff5-80c4-dd173a929070,ee93981f-e825-42a0-902d-850d7da8dd06
228b7b61-f6d1-4c72-9dea-dd234f5c4255,33595,2021-05-11 19:03:51,4f0e7992-2a03-457e-a6fc-b7019eebf0e0,WUASGM,Y7WQ6E,APW 2020-2021 Year 2 Mar,fcbcbc98-c2a3-480a-9c94-0866e40b91ce,bf62658c-2fbb-4ed2-854a-0bd24aeffde8
0f1a162b-8d9f-4a38-8ac1-f094d76a4378,17018,2021-05-11 19:29:22,339c1305-a6a0-48ce-b947-a50a725f05ce,57AMY7,SMC6LR,APW 2020-2021 Year 2 Mar,6e117350-ca4a-4ff8-9b37-cf4ff1b2ae18,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d
df19cefd-e9f0-49b0-a589-0314dd54f26b,3792,2021-05-11 19:29:26,339c1305-a6a0-48ce-b947-a50a725f05ce,3PNABN,HL33CQ,APW 2020-2021 Year 2 Mar,c4e2ddec-c499-43b7-a687-a553c3432aa4,4de9e298-8182-4f8e-91fc-59f4e6448062
9242a4d3-4066-43f9-be10-f8e6643917a3,26514,2021-05-11 19:30:03,339c1305-a6a0-48ce-b947-a50a725f05ce,HMGEMX,BQULRZ,APW 2020-2021 Year 2 Mar,dbf15b28-c563-4ff5-80c4-dd173a929070,d0caf98e-4199-4d4b-9a26-683b8ef25415
5be50587-d817-447a-abeb-94a78a4835af,5435,2021-05-11 19:30:09,339c1305-a6a0-48ce-b947-a50a725f05ce,57AMY7,BSAQ9B,APW 2020-2021 Year 2 Mar,6e117350-ca4a-4ff8-9b37-cf4ff1b2ae18,df58c2fb-addf-4c30-b5b4-82b9aefb06df
732364fd-cbb3-4475-a628-920fbeca4b66,39940,2021-05-11 19:30:49,339c1305-a6a0-48ce-b947-a50a725f05ce,JGYPZJ,NZECK9,APW 2020-2021 Year 2 Mar,a07e8730-bc2c-4685-8c54-c08c8a53d30e,07f7cd8f-2445-483e-9e38-7c963f47adfb
5c59f6fe-7261-42e5-9964-082bb2aebcab,7837,2021-05-11 19:31:13,339c1305-a6a0-48ce-b947-a50a725f05ce,PZ6FF5,QKWGD7,APW 2020-2021 Year 2 Mar,9a3e0b9d-2799-4190-9c33-24ffdb5f398e,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
8493f34d-353a-4767-9d43-fe7079fb6dec,21644,2021-05-11 19:31:35,339c1305-a6a0-48ce-b947-a50a725f05ce,EF9ETZ,QUYZGZ,APW 2020-2021 Year 2 Mar,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,250b6b3f-f238-4d1a-b838-ec984ffec562
61cb9ad2-64e2-4e03-bff4-5250fbdddccd,74465,2021-05-11 19:32:49,339c1305-a6a0-48ce-b947-a50a725f05ce,HM76FG,ZXTASS,APW 2020-2021 Year 2 Mar,f34aab5d-f7e4-46c9-b75c-4479a062078a,76759fbe-9bad-4306-b0c5-3c9b7755290e
13a36bbe-5704-46a0-abf5-c3e748449e3e,22232,2021-05-11 19:33:27,339c1305-a6a0-48ce-b947-a50a725f05ce,T2LK5B,2NY5SR,APW 2020-2021 Year 2 Mar,bd2733be-c551-4d64-8bfd-c48b53f279b8,e5bb04b1-9a68-4f9e-963a-afd46e988e26
4a65ba0c-a889-42de-9343-0e55a5398622,22727,2021-05-11 19:33:50,339c1305-a6a0-48ce-b947-a50a725f05ce,3PNABN,GWMEQE,APW 2020-2021 Year 2 Mar,c4e2ddec-c499-43b7-a687-a553c3432aa4,707a2b8f-98c1-49fa-85d8-dabee5a188ba
178a1fa5-4e9f-49e9-b819-f7eea46ba4ab,30946,2021-05-11 19:34:21,339c1305-a6a0-48ce-b947-a50a725f05ce,LST6HW,57AMY7,APW 2020-2021 Year 2 Mar,819a77ea-8ce4-4b9f-909c-f7b5cffcf5c5,6e117350-ca4a-4ff8-9b37-cf4ff1b2ae18
47502854-0597-4984-a5df-17f1291ae044,44158,2021-05-11 19:35:56,339c1305-a6a0-48ce-b947-a50a725f05ce,BAAFSX,EYGGNM,APW 2020-2021 Year 2 Mar,ee93981f-e825-42a0-902d-850d7da8dd06,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
ad23208b-d342-43b7-8fc7-ab3219f1527d,23058,2021-05-11 19:36:20,339c1305-a6a0-48ce-b947-a50a725f05ce,WUASGM,BQULRZ,APW 2020-2021 Year 2 Mar,fcbcbc98-c2a3-480a-9c94-0866e40b91ce,d0caf98e-4199-4d4b-9a26-683b8ef25415
828ccd29-4d4b-4d6e-9ec3-ca43e3643aa3,82146,2021-05-11 19:37:42,339c1305-a6a0-48ce-b947-a50a725f05ce,62Z95K,BG2NSS,APW 2020-2021 Year 2 Mar,ddf044b7-cea8-45fe-a9b5-5cee77194e56,38ab8d98-236a-49d8-86ab-59fac2f2f7a2
eaa9cdbd-1ad5-4d24-9441-d1163f9535ad,54822,2021-05-11 19:38:40,339c1305-a6a0-48ce-b947-a50a725f05ce,99RMZ7,ZXTASS,APW 2020-2021 Year 2 Mar,36e05161-6b4f-4f9a-973b-30f8bf6033ee,76759fbe-9bad-4306-b0c5-3c9b7755290e
5cd8e20a-0503-41bf-8d06-d6deb1485094,53968,2021-05-11 19:39:34,339c1305-a6a0-48ce-b947-a50a725f05ce,ST9A2U,SHBW29,APW 2020-2021 Year 2 Mar,5aef5817-4ea4-4f7a-9dff-ab42f0d86019,2bcd5879-d964-4240-8552-f0ea66ed52c6
979ef282-3633-4436-bc57-21e7c82262f4,4263,2021-05-11 19:39:39,339c1305-a6a0-48ce-b947-a50a725f05ce,Y7WQ6E,BSAQ9B,APW 2020-2021 Year 2 Mar,bf62658c-2fbb-4ed2-854a-0bd24aeffde8,df58c2fb-addf-4c30-b5b4-82b9aefb06df
99524541-6204-48e0-bc32-c52a7f655ebd,20475,2021-05-11 19:40:53,339c1305-a6a0-48ce-b947-a50a725f05ce,NZECK9,BAAFSX,APW 2020-2021 Year 2 Mar,07f7cd8f-2445-483e-9e38-7c963f47adfb,ee93981f-e825-42a0-902d-850d7da8dd06
2afefaea-a53a-4f50-939e-29a2afbc4351,2359,2021-05-11 19:40:55,339c1305-a6a0-48ce-b947-a50a725f05ce,PZ6FF5,HL33CQ,APW 2020-2021 Year 2 Mar,9a3e0b9d-2799-4190-9c33-24ffdb5f398e,4de9e298-8182-4f8e-91fc-59f4e6448062
1511a1b0-1954-48e3-aa5a-10818e9b1cc1,18713,2021-05-11 19:41:14,339c1305-a6a0-48ce-b947-a50a725f05ce,EF9ETZ,BAAFSX,APW 2020-2021 Year 2 Mar,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,ee93981f-e825-42a0-902d-850d7da8dd06
923f6195-8987-4404-957f-323f02c315ea,38105,2021-05-11 19:42:31,339c1305-a6a0-48ce-b947-a50a725f05ce,EF9ETZ,5AMP2F,APW 2020-2021 Year 2 Mar,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,ffabcf41-174c-4012-9b00-09e5292f6836
148591bd-3ec7-4774-afd1-037f279b63cf,43217,2021-05-12 17:58:45,434fa33d-a3b7-45d6-9aac-b4cc7ed9f121,EYGGNM,HM76FG,APW 2020-2021 Year 2 Mar,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7,f34aab5d-f7e4-46c9-b75c-4479a062078a
