seed_image,judge,type,candidate_chosen,candidate_not_chosen
1,53,Fracts,Fracts2,Fracts0.5
1,53,Fracts,Fracts2.25,Fracts2
1,53,Fracts,Fracts1.25,Fracts2
1,53,Fracts,Fracts2,Fracts0.75
1,53,Fracts,Fracts1.75,Fracts2
1,53,Fracts,Fracts2,Fracts2.5
1,53,Fracts,Fracts0.75,Fracts0.5
1,53,Fracts,Fracts0.75,Fracts2.25
1,53,Fracts,Fracts0.75,Fracts1.25
1,53,Fracts,Fracts1,Fracts0.75
1,53,Fracts,Fracts0.75,Fracts1.75
1,53,Fracts,Fracts1.5,Fracts0.75
1,53,Fracts,Fracts0.75,Fracts2
1,53,Fracts,Fracts0.75,Fracts2.5
1,53,Fracts,Fracts1,Fracts2.25
1,53,Fracts,Fracts1,Fracts2.5
1,53,Fracts,Fracts0.5,Fracts1
1,53,Fracts,Fracts1,Fracts2
1,53,Fracts,Fracts1.25,Fracts1
1,53,Fracts,Fracts1,Fracts1.5
1,53,Fracts,Fracts1,Fracts1.75
1,53,Fracts,Fracts1,Fracts0.75
1,53,Fracts,Fracts1,Fracts2.25
1,53,Fracts,Fracts1.25,Fracts2.25
1,53,Fracts,Fracts1.5,Fracts2.25
1,53,Fracts,Fracts1.75,Fracts2.25
1,53,Fracts,Fracts2,Fracts2.25
1,53,Fracts,Fracts2.25,Fracts2.5
1,53,Fracts,Fracts0.75,Fracts2.25
1,53,Fracts,Fracts0.5,Fracts2.25
1,53,Fracts,Fracts1.25,Fracts0.5
1,53,Fracts,Fracts0.5,Fracts1.75
1,53,Fracts,Fracts1.25,Fracts2.5
1,53,Fracts,Fracts0.5,Fracts1.5
1,53,Fracts,Fracts0.5,Fracts2.5
1,53,Fracts,Fracts1,Fracts0.5
1,53,Fracts,Fracts0.75,Fracts0.5
1,53,Fracts,Fracts0.5,Fracts2.5
1,53,Fracts,Fracts1.75,Fracts2.5
1,53,Fracts,Fracts0.5,Fracts2.25
1,53,Fracts,Fracts1,Fracts2.5
1,53,Fracts,Fracts0.5,Fracts2
1,53,Fracts,Fracts2,Fracts2.5
1,53,Fracts,Fracts2.25,Fracts2.5
1,53,Fracts,Fracts0.75,Fracts2.5
1,53,Fracts,Fracts1.5,Fracts2.5
1,53,Fracts,Fracts1,Fracts1.25
1,53,Fracts,Fracts1.25,Fracts2.25
1,53,Fracts,Fracts1.25,Fracts1.75
1,53,Fracts,Fracts1.25,Fracts2.5
1,53,Fracts,Fracts1.25,Fracts0.75
1,53,Fracts,Fracts1.25,Fracts0.5
1,53,Fracts,Fracts1.25,Fracts1.5
1,53,Fracts,Fracts1.25,Fracts2
1,53,Fracts,Fracts0.5,Fracts1.5
1,53,Fracts,Fracts1.5,Fracts2
1,53,Fracts,Fracts1.5,Fracts1.75
1,53,Fracts,Fracts1.25,Fracts1.5
1,53,Fracts,Fracts1.5,Fracts2.5
1,53,Fracts,Fracts1,Fracts1.5
1,53,Fracts,Fracts0.75,Fracts1.5
1,53,Fracts,Fracts1.5,Fracts2.25
1,53,Fracts,Fracts1.75,Fracts2
1,53,Fracts,Fracts0.75,Fracts1.75
1,53,Fracts,Fracts1.75,Fracts2.25
1,53,Fracts,Fracts1.5,Fracts1.75
1,53,Fracts,Fracts0.5,Fracts1.75
1,53,Fracts,Fracts1.75,Fracts2.5
1,53,Fracts,Fracts1,Fracts1.75
1,53,Fracts,Fracts1.25,Fracts1.75
1,58,Fracts,Fracts2.5,Fracts2
1,58,Fracts,Fracts2,Fracts0.75
1,58,Fracts,Fracts2,Fracts1.5
1,58,Fracts,Fracts2,Fracts1
1,58,Fracts,Fracts2,Fracts0.5
1,58,Fracts,Fracts2.25,Fracts2
1,58,Fracts,Fracts2,Fracts1.25
1,58,Fracts,Fracts2,Fracts1.75
1,58,Fracts,Fracts2.25,Fracts1.75
1,58,Fracts,Fracts2.25,Fracts1
1,58,Fracts,Fracts2.25,Fracts0.5
1,58,Fracts,Fracts2.25,Fracts1.25
1,58,Fracts,Fracts2.25,Fracts2.5
1,58,Fracts,Fracts2.25,Fracts2
1,58,Fracts,Fracts2.25,Fracts0.75
1,58,Fracts,Fracts2.25,Fracts1.5
1,58,Fracts,Fracts1.5,Fracts0.75
1,58,Fracts,Fracts1.5,Fracts1
1,58,Fracts,Fracts2.5,Fracts1.5
1,58,Fracts,Fracts1.75,Fracts1.5
1,58,Fracts,Fracts1.5,Fracts0.5
1,58,Fracts,Fracts1.5,Fracts1.25
1,58,Fracts,Fracts2,Fracts1.5
1,58,Fracts,Fracts2.25,Fracts1.5
1,58,Fracts,Fracts1.25,Fracts1
1,58,Fracts,Fracts2.25,Fracts1.25
1,58,Fracts,Fracts1.75,Fracts1.25
1,58,Fracts,Fracts2,Fracts1.25
1,58,Fracts,Fracts1.25,Fracts0.75
1,58,Fracts,Fracts1.5,Fracts1.25
1,58,Fracts,Fracts2.5,Fracts1.25
1,58,Fracts,Fracts1.25,Fracts0.5
1,58,Fracts,Fracts2.5,Fracts0.75
1,58,Fracts,Fracts0.5,Fracts1.75
1,58,Fracts,Fracts2.5,Fracts1.75
1,58,Fracts,Fracts2.5,Fracts1
1,58,Fracts,Fracts1.5,Fracts0.5
1,58,Fracts,Fracts2.5,Fracts1.5
1,58,Fracts,Fracts0.5,Fracts0.75
1,58,Fracts,Fracts2.5,Fracts2.25
1,58,Fracts,Fracts2,Fracts0.5
1,58,Fracts,Fracts2.5,Fracts0.5
1,58,Fracts,Fracts0.5,Fracts1
1,58,Fracts,Fracts2.25,Fracts0.5
1,58,Fracts,Fracts2.5,Fracts1.25
1,58,Fracts,Fracts1.25,Fracts0.5
1,58,Fracts,Fracts2.5,Fracts0.5
1,58,Fracts,Fracts2.5,Fracts2
1,58,Fracts,Fracts1.75,Fracts1.25
1,58,Fracts,Fracts1.75,Fracts2
1,58,Fracts,Fracts2.25,Fracts1.75
1,58,Fracts,Fracts1.75,Fracts1.5
1,58,Fracts,Fracts1.75,Fracts0.75
1,58,Fracts,Fracts1.75,Fracts0.5
1,58,Fracts,Fracts1.75,Fracts1
1,58,Fracts,Fracts1.75,Fracts2.5
1,58,Fracts,Fracts1,Fracts2.25
1,58,Fracts,Fracts1.5,Fracts1
1,58,Fracts,Fracts1,Fracts0.5
1,58,Fracts,Fracts2,Fracts1
1,58,Fracts,Fracts0.75,Fracts1
1,58,Fracts,Fracts1,Fracts1.75
1,58,Fracts,Fracts1,Fracts2.5
1,58,Fracts,Fracts1,Fracts1.25
1,58,Fracts,Fracts2.25,Fracts0.75
1,58,Fracts,Fracts0.75,Fracts2.5
1,58,Fracts,Fracts0.75,Fracts1.25
1,58,Fracts,Fracts2,Fracts0.75
1,58,Fracts,Fracts1.5,Fracts0.75
1,58,Fracts,Fracts1.75,Fracts0.75
1,58,Fracts,Fracts0.75,Fracts0.5
1,58,Fracts,Fracts0.75,Fracts1
2,2,Fracts,Fracts2,Fracts0.5
2,2,Fracts,Fracts2,Fracts1
2,2,Fracts,Fracts2,Fracts2.5
2,2,Fracts,Fracts1.5,Fracts2
2,2,Fracts,Fracts2,Fracts2.25
2,2,Fracts,Fracts2,Fracts0.75
2,2,Fracts,Fracts1.25,Fracts2
2,2,Fracts,Fracts1.75,Fracts2
2,2,Fracts,Fracts0.75,Fracts2
2,2,Fracts,Fracts1.25,Fracts0.75
2,2,Fracts,Fracts2.5,Fracts0.75
2,2,Fracts,Fracts1.5,Fracts0.75
2,2,Fracts,Fracts0.75,Fracts0.5
2,2,Fracts,Fracts1.75,Fracts0.75
2,2,Fracts,Fracts2.25,Fracts0.75
2,2,Fracts,Fracts1,Fracts0.75
2,2,Fracts,Fracts1.25,Fracts1.5
2,2,Fracts,Fracts2.25,Fracts1.5
2,2,Fracts,Fracts1.5,Fracts1.75
2,2,Fracts,Fracts1,Fracts1.5
2,2,Fracts,Fracts1.5,Fracts2
2,2,Fracts,Fracts1.5,Fracts0.5
2,2,Fracts,Fracts0.75,Fracts1.5
2,2,Fracts,Fracts1.5,Fracts2.5
2,2,Fracts,Fracts1.25,Fracts1.75
2,2,Fracts,Fracts1.25,Fracts0.75
2,2,Fracts,Fracts1.25,Fracts0.5
2,2,Fracts,Fracts1.25,Fracts2.5
2,2,Fracts,Fracts1,Fracts1.25
2,2,Fracts,Fracts1.25,Fracts1.5
2,2,Fracts,Fracts2,Fracts1.25
2,2,Fracts,Fracts2.25,Fracts1.25
2,2,Fracts,Fracts0.5,Fracts1
2,2,Fracts,Fracts2.25,Fracts1
2,2,Fracts,Fracts1,Fracts1.75
2,2,Fracts,Fracts1,Fracts1.25
2,2,Fracts,Fracts0.75,Fracts1
2,2,Fracts,Fracts2.5,Fracts1
2,2,Fracts,Fracts1.5,Fracts1
2,2,Fracts,Fracts2,Fracts1
2,2,Fracts,Fracts1.75,Fracts1.25
2,2,Fracts,Fracts1.75,Fracts2.25
2,2,Fracts,Fracts1.75,Fracts0.5
2,2,Fracts,Fracts1.75,Fracts1
2,2,Fracts,Fracts1.75,Fracts1.5
2,2,Fracts,Fracts1.75,Fracts0.75
2,2,Fracts,Fracts2,Fracts1.75
2,2,Fracts,Fracts1.75,Fracts2.5
2,2,Fracts,Fracts2.25,Fracts0.5
2,2,Fracts,Fracts2.25,Fracts2.5
2,2,Fracts,Fracts2.5,Fracts0.5
2,2,Fracts,Fracts1.75,Fracts2.5
2,2,Fracts,Fracts0.75,Fracts0.5
2,2,Fracts,Fracts2,Fracts2.5
2,2,Fracts,Fracts0.5,Fracts2.5
2,2,Fracts,Fracts2,Fracts0.5
2,2,Fracts,Fracts1.5,Fracts0.5
2,2,Fracts,Fracts1.5,Fracts2.5
2,2,Fracts,Fracts1.25,Fracts0.5
2,2,Fracts,Fracts1.75,Fracts0.5
2,2,Fracts,Fracts0.75,Fracts2.5
2,2,Fracts,Fracts1.25,Fracts2.5
2,2,Fracts,Fracts1,Fracts0.5
2,2,Fracts,Fracts1,Fracts2.5
2,2,Fracts,Fracts1.25,Fracts2.25
2,2,Fracts,Fracts1.5,Fracts2.25
2,2,Fracts,Fracts2.25,Fracts0.5
2,2,Fracts,Fracts2.25,Fracts2.5
2,2,Fracts,Fracts2.25,Fracts1
2,2,Fracts,Fracts2,Fracts2.25
2,2,Fracts,Fracts1.75,Fracts2.25
2,2,Fracts,Fracts0.75,Fracts2.25
2,7,Fracts,Fracts1,Fracts0.5
2,7,Fracts,Fracts1,Fracts2
2,7,Fracts,Fracts1,Fracts1.5
2,7,Fracts,Fracts1.75,Fracts1
2,7,Fracts,Fracts1,Fracts0.75
2,7,Fracts,Fracts1.25,Fracts1
2,7,Fracts,Fracts1,Fracts2.5
2,7,Fracts,Fracts1,Fracts2.25
2,7,Fracts,Fracts1.25,Fracts1.5
2,7,Fracts,Fracts1.25,Fracts2.5
2,7,Fracts,Fracts0.75,Fracts1.25
2,7,Fracts,Fracts1,Fracts1.25
2,7,Fracts,Fracts1.25,Fracts1.75
2,7,Fracts,Fracts1.25,Fracts2
2,7,Fracts,Fracts1.25,Fracts2.25
2,7,Fracts,Fracts1.25,Fracts0.5
2,7,Fracts,Fracts1.5,Fracts1.75
2,7,Fracts,Fracts2.25,Fracts1.5
2,7,Fracts,Fracts2,Fracts1.5
2,7,Fracts,Fracts1.5,Fracts2.5
2,7,Fracts,Fracts0.75,Fracts1.5
2,7,Fracts,Fracts1,Fracts1.5
2,7,Fracts,Fracts0.5,Fracts1.5
2,7,Fracts,Fracts1.5,Fracts1.25
2,7,Fracts,Fracts0.75,Fracts0.5
2,7,Fracts,Fracts1,Fracts0.75
2,7,Fracts,Fracts0.75,Fracts2.5
2,7,Fracts,Fracts0.75,Fracts1.75
2,7,Fracts,Fracts0.75,Fracts1.5
2,7,Fracts,Fracts0.75,Fracts2.25
2,7,Fracts,Fracts0.75,Fracts1.25
2,7,Fracts,Fracts0.75,Fracts2
2,7,Fracts,Fracts1,Fracts2
2,7,Fracts,Fracts1.75,Fracts2
2,7,Fracts,Fracts0.75,Fracts2
2,7,Fracts,Fracts0.5,Fracts2
2,7,Fracts,Fracts1.25,Fracts2
2,7,Fracts,Fracts2,Fracts2.25
2,7,Fracts,Fracts2,Fracts2.5
2,7,Fracts,Fracts1.5,Fracts2
2,7,Fracts,Fracts2.25,Fracts2.5
2,7,Fracts,Fracts2.25,Fracts0.75
2,7,Fracts,Fracts2,Fracts2.25
2,7,Fracts,Fracts1.75,Fracts2.25
2,7,Fracts,Fracts1,Fracts2.25
2,7,Fracts,Fracts1.25,Fracts2.25
2,7,Fracts,Fracts1.5,Fracts2.25
2,7,Fracts,Fracts0.5,Fracts2.25
2,7,Fracts,Fracts1.75,Fracts2.5
2,7,Fracts,Fracts1.25,Fracts2.5
2,7,Fracts,Fracts1.5,Fracts2.5
2,7,Fracts,Fracts0.75,Fracts2.5
2,7,Fracts,Fracts0.5,Fracts2
2,7,Fracts,Fracts0.5,Fracts2.5
2,7,Fracts,Fracts1,Fracts0.5
2,7,Fracts,Fracts1.75,Fracts0.5
2,7,Fracts,Fracts2.25,Fracts0.5
2,7,Fracts,Fracts0.75,Fracts0.5
2,7,Fracts,Fracts0.5,Fracts2.5
2,7,Fracts,Fracts1,Fracts2.5
2,7,Fracts,Fracts2,Fracts2.5
2,7,Fracts,Fracts0.5,Fracts1.25
2,7,Fracts,Fracts2.25,Fracts2.5
2,7,Fracts,Fracts1.5,Fracts0.5
2,7,Fracts,Fracts1.75,Fracts2.5
2,7,Fracts,Fracts1.75,Fracts2.25
2,7,Fracts,Fracts1,Fracts1.75
2,7,Fracts,Fracts1.75,Fracts0.75
2,7,Fracts,Fracts1.5,Fracts1.75
2,7,Fracts,Fracts1.75,Fracts2
2,7,Fracts,Fracts0.5,Fracts1.75
2,7,Fracts,Fracts1.25,Fracts1.75
2,10,Fracts,Fracts1,Fracts0.5
2,10,Fracts,Fracts1,Fracts1.5
2,10,Fracts,Fracts0.75,Fracts1
2,10,Fracts,Fracts2.5,Fracts1
2,10,Fracts,Fracts2,Fracts1
2,10,Fracts,Fracts1.25,Fracts1
2,10,Fracts,Fracts2.25,Fracts1
2,10,Fracts,Fracts1.75,Fracts1
2,10,Fracts,Fracts1.75,Fracts1.25
2,10,Fracts,Fracts1.25,Fracts0.75
2,10,Fracts,Fracts2,Fracts1.25
2,10,Fracts,Fracts1.25,Fracts1
2,10,Fracts,Fracts1.25,Fracts2.25
2,10,Fracts,Fracts2.5,Fracts1.25
2,10,Fracts,Fracts1.5,Fracts1.25
2,10,Fracts,Fracts1.25,Fracts0.5
2,10,Fracts,Fracts2.25,Fracts1.5
2,10,Fracts,Fracts2.5,Fracts1.5
2,10,Fracts,Fracts1.5,Fracts1.25
2,10,Fracts,Fracts2,Fracts1.5
2,10,Fracts,Fracts1.5,Fracts1
2,10,Fracts,Fracts1.5,Fracts0.5
2,10,Fracts,Fracts1.75,Fracts1.5
2,10,Fracts,Fracts1.5,Fracts0.75
2,10,Fracts,Fracts2.5,Fracts1.75
2,10,Fracts,Fracts1.75,Fracts1.5
2,10,Fracts,Fracts1.75,Fracts1
2,10,Fracts,Fracts1.75,Fracts0.75
2,10,Fracts,Fracts2,Fracts1.75
2,10,Fracts,Fracts1.75,Fracts1.25
2,10,Fracts,Fracts1.75,Fracts0.5
2,10,Fracts,Fracts2.25,Fracts1.75
2,10,Fracts,Fracts2,Fracts1.25
2,10,Fracts,Fracts2,Fracts1.5
2,10,Fracts,Fracts2,Fracts0.75
2,10,Fracts,Fracts2,Fracts1.75
2,10,Fracts,Fracts2.5,Fracts2
2,10,Fracts,Fracts2.25,Fracts2
2,10,Fracts,Fracts2,Fracts0.5
2,10,Fracts,Fracts2,Fracts1
2,10,Fracts,Fracts2.25,Fracts0.5
2,10,Fracts,Fracts2.25,Fracts1.5
2,10,Fracts,Fracts2.25,Fracts0.75
2,10,Fracts,Fracts2.25,Fracts1.25
2,10,Fracts,Fracts2.25,Fracts1
2,10,Fracts,Fracts2.5,Fracts2.25
2,10,Fracts,Fracts2.25,Fracts1.75
2,10,Fracts,Fracts2.25,Fracts2
2,10,Fracts,Fracts2.5,Fracts1
2,10,Fracts,Fracts2.5,Fracts1.5
2,10,Fracts,Fracts0.5,Fracts0.75
2,10,Fracts,Fracts2.5,Fracts0.5
2,10,Fracts,Fracts2.5,Fracts2
2,10,Fracts,Fracts2.5,Fracts0.5
2,10,Fracts,Fracts2.25,Fracts2.5
2,10,Fracts,Fracts1.5,Fracts0.5
2,10,Fracts,Fracts0.5,Fracts1.25
2,10,Fracts,Fracts1,Fracts0.5
2,10,Fracts,Fracts2,Fracts0.5
2,10,Fracts,Fracts2.5,Fracts0.75
2,10,Fracts,Fracts2.5,Fracts1.75
2,10,Fracts,Fracts2.25,Fracts0.5
2,10,Fracts,Fracts2.5,Fracts1.25
2,10,Fracts,Fracts1.75,Fracts0.5
2,10,Fracts,Fracts2.5,Fracts0.75
2,10,Fracts,Fracts1.75,Fracts0.75
2,10,Fracts,Fracts2,Fracts0.75
2,10,Fracts,Fracts1.5,Fracts0.75
2,10,Fracts,Fracts2.25,Fracts0.75
2,10,Fracts,Fracts1.25,Fracts0.75
2,10,Fracts,Fracts0.75,Fracts1
2,10,Fracts,Fracts0.5,Fracts0.75
2,18,Fracts,Fracts0.75,Fracts1
2,18,Fracts,Fracts1,Fracts0.5
2,18,Fracts,Fracts1,Fracts2
2,18,Fracts,Fracts1,Fracts1.5
2,18,Fracts,Fracts1,Fracts2.25
2,18,Fracts,Fracts1,Fracts1.75
2,18,Fracts,Fracts1,Fracts1.25
2,18,Fracts,Fracts1,Fracts2.5
2,18,Fracts,Fracts1,Fracts2.25
2,18,Fracts,Fracts2.25,Fracts2.5
2,18,Fracts,Fracts1.75,Fracts2.25
2,18,Fracts,Fracts0.5,Fracts2.25
2,18,Fracts,Fracts2,Fracts2.25
2,18,Fracts,Fracts1.5,Fracts2.25
2,18,Fracts,Fracts0.75,Fracts2.25
2,18,Fracts,Fracts1.25,Fracts2.25
2,18,Fracts,Fracts0.75,Fracts2
2,18,Fracts,Fracts2,Fracts0.5
2,18,Fracts,Fracts2,Fracts2.5
2,18,Fracts,Fracts1.5,Fracts2
2,18,Fracts,Fracts2,Fracts2.25
2,18,Fracts,Fracts1.25,Fracts2
2,18,Fracts,Fracts1,Fracts2
2,18,Fracts,Fracts1.75,Fracts2
2,18,Fracts,Fracts1.25,Fracts2.5
2,18,Fracts,Fracts1.25,Fracts1.75
2,18,Fracts,Fracts1.25,Fracts1.5
2,18,Fracts,Fracts1.25,Fracts2
2,18,Fracts,Fracts1.25,Fracts0.5
2,18,Fracts,Fracts1.25,Fracts0.75
2,18,Fracts,Fracts1,Fracts1.25
2,18,Fracts,Fracts1.25,Fracts2.25
2,18,Fracts,Fracts0.5,Fracts1.5
2,18,Fracts,Fracts0.5,Fracts2.25
2,18,Fracts,Fracts1.25,Fracts2.5
2,18,Fracts,Fracts0.5,Fracts2.5
2,18,Fracts,Fracts1.5,Fracts2.5
2,18,Fracts,Fracts2.25,Fracts2.5
2,18,Fracts,Fracts1.25,Fracts0.5
2,18,Fracts,Fracts1.75,Fracts2.5
2,18,Fracts,Fracts0.5,Fracts2
2,18,Fracts,Fracts0.5,Fracts1
2,18,Fracts,Fracts0.5,Fracts1.75
2,18,Fracts,Fracts2.5,Fracts0.5
2,18,Fracts,Fracts2.5,Fracts1
2,18,Fracts,Fracts2.5,Fracts0.75
2,18,Fracts,Fracts2,Fracts2.5
2,18,Fracts,Fracts0.5,Fracts0.75
2,18,Fracts,Fracts0.75,Fracts0.5
2,18,Fracts,Fracts1,Fracts0.75
2,18,Fracts,Fracts1.5,Fracts0.75
2,18,Fracts,Fracts0.75,Fracts2.25
2,18,Fracts,Fracts0.75,Fracts1.75
2,18,Fracts,Fracts1.25,Fracts0.75
2,18,Fracts,Fracts0.75,Fracts2
2,18,Fracts,Fracts0.75,Fracts2.5
2,18,Fracts,Fracts1.5,Fracts2.25
2,18,Fracts,Fracts0.75,Fracts1.5
2,18,Fracts,Fracts1.5,Fracts2
2,18,Fracts,Fracts1.5,Fracts1.75
2,18,Fracts,Fracts1.5,Fracts2.5
2,18,Fracts,Fracts1.25,Fracts1.5
2,18,Fracts,Fracts1,Fracts1.5
2,18,Fracts,Fracts0.5,Fracts1.5
2,18,Fracts,Fracts1.25,Fracts1.75
2,18,Fracts,Fracts1.75,Fracts2.25
2,18,Fracts,Fracts1,Fracts1.75
2,18,Fracts,Fracts1.75,Fracts0.5
2,18,Fracts,Fracts0.75,Fracts1.75
2,18,Fracts,Fracts1.75,Fracts2.5
2,18,Fracts,Fracts1.5,Fracts1.75
2,18,Fracts,Fracts1.75,Fracts2
2,19,Fracts,Fracts2,Fracts1.25
2,19,Fracts,Fracts1.75,Fracts2
2,19,Fracts,Fracts2,Fracts1.5
2,19,Fracts,Fracts2,Fracts1
2,19,Fracts,Fracts2,Fracts0.5
2,19,Fracts,Fracts2,Fracts0.75
2,19,Fracts,Fracts2,Fracts2.5
2,19,Fracts,Fracts2,Fracts2.25
2,19,Fracts,Fracts1.75,Fracts0.75
2,19,Fracts,Fracts2.5,Fracts0.75
2,19,Fracts,Fracts1.5,Fracts0.75
2,19,Fracts,Fracts2,Fracts0.75
2,19,Fracts,Fracts1,Fracts0.75
2,19,Fracts,Fracts0.5,Fracts0.75
2,19,Fracts,Fracts2.25,Fracts0.75
2,19,Fracts,Fracts1.25,Fracts0.75
2,19,Fracts,Fracts2,Fracts1.5
2,19,Fracts,Fracts1.5,Fracts1
2,19,Fracts,Fracts1.5,Fracts1.25
2,19,Fracts,Fracts1.5,Fracts0.5
2,19,Fracts,Fracts1.5,Fracts0.75
2,19,Fracts,Fracts1.5,Fracts2.25
2,19,Fracts,Fracts1.5,Fracts2.5
2,19,Fracts,Fracts1.5,Fracts1.75
2,19,Fracts,Fracts1.75,Fracts2
2,19,Fracts,Fracts1.75,Fracts1
2,19,Fracts,Fracts1.75,Fracts1.5
2,19,Fracts,Fracts1.75,Fracts0.75
2,19,Fracts,Fracts1.75,Fracts2.25
2,19,Fracts,Fracts1.75,Fracts0.5
2,19,Fracts,Fracts1.75,Fracts1.25
2,19,Fracts,Fracts1.75,Fracts2.5
2,19,Fracts,Fracts2,Fracts1
2,19,Fracts,Fracts1.25,Fracts1
2,19,Fracts,Fracts2.25,Fracts1
2,19,Fracts,Fracts1.5,Fracts1
2,19,Fracts,Fracts2.5,Fracts1
2,19,Fracts,Fracts1.75,Fracts1
2,19,Fracts,Fracts0.75,Fracts1
2,19,Fracts,Fracts0.5,Fracts1
2,19,Fracts,Fracts2.25,Fracts1.5
2,19,Fracts,Fracts2.25,Fracts1.25
2,19,Fracts,Fracts1.75,Fracts2.25
2,19,Fracts,Fracts2.25,Fracts1
2,19,Fracts,Fracts2.25,Fracts0.5
2,19,Fracts,Fracts2.25,Fracts0.75
2,19,Fracts,Fracts2.25,Fracts2.5
2,19,Fracts,Fracts2,Fracts2.25
2,19,Fracts,Fracts1,Fracts0.5
2,19,Fracts,Fracts0.5,Fracts2.5
2,19,Fracts,Fracts0.75,Fracts0.5
2,19,Fracts,Fracts1.75,Fracts0.5
2,19,Fracts,Fracts2.5,Fracts0.5
2,19,Fracts,Fracts1.5,Fracts0.5
2,19,Fracts,Fracts2.5,Fracts0.75
2,19,Fracts,Fracts2.5,Fracts1.25
2,19,Fracts,Fracts2.25,Fracts2.5
2,19,Fracts,Fracts1.5,Fracts2.5
2,19,Fracts,Fracts1.75,Fracts2.5
2,19,Fracts,Fracts2,Fracts0.5
2,19,Fracts,Fracts1.25,Fracts0.5
2,19,Fracts,Fracts2.5,Fracts1
2,19,Fracts,Fracts2,Fracts2.5
2,19,Fracts,Fracts2.25,Fracts0.5
2,19,Fracts,Fracts2.25,Fracts1.25
2,19,Fracts,Fracts1.25,Fracts0.5
2,19,Fracts,Fracts1,Fracts1.25
2,19,Fracts,Fracts1.5,Fracts1.25
2,19,Fracts,Fracts0.75,Fracts1.25
2,19,Fracts,Fracts2,Fracts1.25
2,19,Fracts,Fracts2.5,Fracts1.25
2,19,Fracts,Fracts1.75,Fracts1.25
2,29,Fracts,Fracts0.5,Fracts1.5
2,29,Fracts,Fracts1.5,Fracts2
2,29,Fracts,Fracts1.5,Fracts1.25
2,29,Fracts,Fracts2.25,Fracts1.5
2,29,Fracts,Fracts1.5,Fracts0.75
2,29,Fracts,Fracts2.5,Fracts1.5
2,29,Fracts,Fracts1.75,Fracts1.5
2,29,Fracts,Fracts1.5,Fracts1
2,29,Fracts,Fracts1.75,Fracts1.25
2,29,Fracts,Fracts2.5,Fracts1.25
2,29,Fracts,Fracts2,Fracts1.25
2,29,Fracts,Fracts2.25,Fracts1.25
2,29,Fracts,Fracts1.5,Fracts1.25
2,29,Fracts,Fracts1.25,Fracts1
2,29,Fracts,Fracts1.25,Fracts0.5
2,29,Fracts,Fracts1.25,Fracts0.75
2,29,Fracts,Fracts1,Fracts0.5
2,29,Fracts,Fracts1.5,Fracts1
2,29,Fracts,Fracts0.75,Fracts1
2,29,Fracts,Fracts1.75,Fracts1
2,29,Fracts,Fracts2.25,Fracts1
2,29,Fracts,Fracts1,Fracts2
2,29,Fracts,Fracts2.5,Fracts1
2,29,Fracts,Fracts1.25,Fracts1
2,29,Fracts,Fracts1,Fracts0.75
2,29,Fracts,Fracts2,Fracts0.75
2,29,Fracts,Fracts2.5,Fracts0.75
2,29,Fracts,Fracts0.75,Fracts0.5
2,29,Fracts,Fracts1.75,Fracts0.75
2,29,Fracts,Fracts2.25,Fracts0.75
2,29,Fracts,Fracts1.25,Fracts0.75
2,29,Fracts,Fracts1.5,Fracts0.75
2,29,Fracts,Fracts2.25,Fracts2
2,29,Fracts,Fracts2,Fracts1.75
2,29,Fracts,Fracts0.5,Fracts2
2,29,Fracts,Fracts2.5,Fracts2
2,29,Fracts,Fracts0.75,Fracts2
2,29,Fracts,Fracts1,Fracts2
2,29,Fracts,Fracts1.5,Fracts2
2,29,Fracts,Fracts1.25,Fracts2
2,29,Fracts,Fracts1.75,Fracts2.25
2,29,Fracts,Fracts1.25,Fracts1.75
2,29,Fracts,Fracts0.75,Fracts1.75
2,29,Fracts,Fracts0.5,Fracts1.75
2,29,Fracts,Fracts2,Fracts1.75
2,29,Fracts,Fracts1,Fracts1.75
2,29,Fracts,Fracts1.75,Fracts1.5
2,29,Fracts,Fracts2.5,Fracts1.75
2,29,Fracts,Fracts1,Fracts0.5
2,29,Fracts,Fracts2,Fracts0.5
2,29,Fracts,Fracts0.75,Fracts2.5
2,29,Fracts,Fracts0.75,Fracts0.5
2,29,Fracts,Fracts2.5,Fracts1
2,29,Fracts,Fracts2.25,Fracts2.5
2,29,Fracts,Fracts1.5,Fracts2.5
2,29,Fracts,Fracts0.5,Fracts2.25
2,29,Fracts,Fracts1.75,Fracts0.5
2,29,Fracts,Fracts0.5,Fracts1.25
2,29,Fracts,Fracts1.75,Fracts2.5
2,29,Fracts,Fracts0.5,Fracts1.5
2,29,Fracts,Fracts0.5,Fracts2.5
2,29,Fracts,Fracts2,Fracts2.5
2,29,Fracts,Fracts2.5,Fracts0.5
2,29,Fracts,Fracts1.25,Fracts2.5
2,29,Fracts,Fracts2.25,Fracts1
2,29,Fracts,Fracts2,Fracts2.25
2,29,Fracts,Fracts1.5,Fracts2.25
2,29,Fracts,Fracts2.5,Fracts2.25
2,29,Fracts,Fracts2.25,Fracts1.25
2,29,Fracts,Fracts0.75,Fracts2.25
2,29,Fracts,Fracts2.25,Fracts0.5
2,29,Fracts,Fracts2.25,Fracts1.75
2,47,Fracts,Fracts1,Fracts2.5
2,47,Fracts,Fracts2,Fracts2.5
2,47,Fracts,Fracts0.5,Fracts2.25
2,47,Fracts,Fracts1.5,Fracts2.5
2,47,Fracts,Fracts1.75,Fracts2.5
